"ID"|"Line"|"Link"|"Type"|"Message"|"Code"|"Fix 1"|Fix 2"
02073|94|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02073.java#L94"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02074|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02074.java#L89"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02074|91|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02074.java#L91"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02074|91|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02074.java#L91"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02075|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02075.java#L89"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02075|91|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02075.java#L91"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02075|91|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02075.java#L91"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02076|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02076.java#L89"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02076|91|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02076.java#L91"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02076|91|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02076.java#L91"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02077|93|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02077.java#L93"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02077|95|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02077.java#L95"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02077|95|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02077.java#L95"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02078|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02078.java#L89"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02078|91|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02078.java#L91"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02078|91|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02078.java#L91"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02079|87|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02079.java#L87"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02079|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02079.java#L89"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02079|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02079.java#L89"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02080|87|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02080.java#L87"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02080|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02080.java#L89"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02080|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02080.java#L89"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02081|87|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02081.java#L87"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02081|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02081.java#L89"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02081|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02081.java#L89"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02082|87|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02082.java#L87"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02082|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02082.java#L89"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02082|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02082.java#L89"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02083|87|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02083.java#L87"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02083|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02083.java#L89"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02083|89|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02083.java#L89"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02084|56|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02084.java#L56"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute("userid", bar);|NONE|NONE
02084|56|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02084.java#L56"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute("userid", bar);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):bar|NONE
02085|56|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02085.java#L56"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute("userid", bar);|NONE|NONE
02085|56|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02085.java#L56"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute("userid", bar);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):bar|NONE
02086|56|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02086.java#L56"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute("userid", bar);|NONE|NONE
02086|56|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02086.java#L56"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute("userid", bar);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):bar|NONE
02087|61|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02087.java#L61"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareStatement.|connection.prepareStatement(sql, java.sql.Statement.RETURN_GENERATED_KEYS);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
02088|62|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02088.java#L62"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareStatement.|sql, java.sql.ResultSet.TYPE_FORWARD_ONLY, java.sql.ResultSet.CONCUR_READ_ONLY);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
02089|62|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02089.java#L62"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareStatement.|sql, java.sql.ResultSet.TYPE_FORWARD_ONLY, java.sql.ResultSet.CONCUR_READ_ONLY);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
02117|80|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02117.java#L80"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|rememberMe.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
02117|81|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02117.java#L81"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02117|83|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02117.java#L83"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02117|83|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02117.java#L83"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02138|80|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02138.java#L80"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|rememberMe.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
02138|81|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02138.java#L81"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02138|83|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02138.java#L83"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02138|83|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02138.java#L83"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02139|79|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02139.java#L79"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|rememberMe.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
02139|80|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02139.java#L80"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02139|82|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02139.java#L82"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02139|82|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02139.java#L82"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02140|79|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02140.java#L79"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02140|81|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02140.java#L81"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02140|81|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02140.java#L81"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02141|80|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02141.java#L80"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02141|82|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02141.java#L82"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02141|82|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02141.java#L82"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02142|68|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02142.java#L68"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|cookie.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02143|68|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02143.java#L68"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|cookie.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02144|68|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02144.java#L68"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|cookie.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02146|57|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02146.java#L57"",""Github"")"|argument|incompatible argument for parameter command of exec.|Process p = r.exec(cmd + bar);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):bar|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cmd
02147|57|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02147.java#L57"",""Github"")"|argument|incompatible argument for parameter command of exec.|Process p = r.exec(cmd + bar);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cmd|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):bar
02148|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02148.java#L71"",""Github"")"|argument|incompatible argument for parameter cmdarray of exec.|Process p = r.exec(args, argsEnv);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):args|NONE
02148|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02148.java#L71"",""Github"")"|argument|incompatible argument for parameter envp of exec.|Process p = r.exec(args, argsEnv);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
