"ID"|"Line"|"Link"|"Type"|"Message"
02524|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02524.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02525|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02525.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02526|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02526.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02527|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02527.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02527|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02527.java#L51"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.
02528|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02528.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02529|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02529.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02530|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02530.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02531|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02531.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02532|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02532.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02533|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02533.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02534|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02534.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02535|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02535.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02536|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02536.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02537|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02537.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02538|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02538.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02539|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02539.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02540|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02540.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02541|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02541.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02542|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02542.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02543|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02543.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02544|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02544.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02545|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02545.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02546|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02546.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02547|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02547.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02548|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02548.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02549|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02549.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02550|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02550.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02551|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02551.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02552|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02552.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02553|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02553.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02553|73|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02553.java#L73"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02554|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02554.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02555|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02555.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02556|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02556.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02557|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02557.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02558|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02558.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02559|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02559.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02560|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02560.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02561|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02561.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02562|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02562.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02563|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02563.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02564|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02564.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02565|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02565.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02566|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02566.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02567|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02567.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02568|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02568.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02569|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02569.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02570|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02570.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02571|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02571.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02571|73|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02571.java#L73"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02572|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02572.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02572|73|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02572.java#L73"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02573|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02573.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02574|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02574.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02575|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02575.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02576|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02576.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02577|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02577.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02578|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02578.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02578|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02578.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02579|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02579.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02579|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02579.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02580|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02580.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02580|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02580.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02581|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02581.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02581|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02581.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02582|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02582.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02582|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02582.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02583|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02583.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02583|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02583.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02584|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02584.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02584|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02584.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02585|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02585.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02585|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02585.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02586|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02586.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02586|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02586.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02587|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02587.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02587|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02587.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02588|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02588.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02588|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02588.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02589|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02589.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02589|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02589.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02590|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02590.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02590|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02590.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02591|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02591.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02591|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02591.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02592|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02592.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02592|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02592.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02593|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02593.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02593|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02593.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02594|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02594.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02594|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02594.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02595|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02595.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02595|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02595.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02596|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02596.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02596|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02596.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
02597|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02597.java#L41"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
02597|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02597.java#L71"",""Github"")"|argument|incompatible argument for parameter arg0 of setHeader.
